taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1085766	Neoathyreus lanuginosus (Klug, 1843)	1085766	Neoathyreus lanuginosus (Klug, 1843)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Geotrupidae	8495	Neoathyreus	1085749	Neoathyreus lanuginosus	1085766	NE
1316805	Tapinoma melanocephalum (Fabricius, 1793)	1316805	Tapinoma melanocephalum (Fabricius, 1793)	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma melanocephalum	1316805	NE
1326603	Gnamptogenys pittieri Lattke, 1990	1326603	Gnamptogenys pittieri Lattke, 1990	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gnamptogenys	1326511	Gnamptogenys pittieri	1326603	NE
1427617	Micrathyria pseudeximia Westfall, 1992	1427617	Micrathyria pseudeximia Westfall, 1992	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Micrathyria	1427605	Micrathyria pseudeximia	1427617	LC
1534886	Meromacrus Rondani, 1848	1534886	Meromacrus Rondani, 1848	8	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Meromacrus	1534886			
2339887	Guyanancistrus brevispinis (Heitmans, Nijssen & Isbrücker, 1983)	2339887	Guyanancistrus brevispinis (Heitmans, Nijssen & Isbrücker, 1983)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Guyanancistrus	2340369	Guyanancistrus brevispinis	2339887	LC
2342817	Chaenothorax eigenmanni Ellis, 1913	7701783	Corydoras splendens (Castelnau, 1855)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Callichthyidae	8975	Corydoras	2342597	Corydoras splendens	7701783	NE
2352171	Prochilodus vimboides Kner, 1859	2352171	Prochilodus vimboides Kner, 1859	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Prochilodontidae	7331	Prochilodus	2352148	Prochilodus vimboides	2352171	VU
2353733	Creagrutus phasma Myers, 1927	2353733	Creagrutus phasma Myers, 1927	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Creagrutus	2353681	Creagrutus phasma	2353733	NE
2354294	Ctenobrycon alleni (Eigenmann & McAtee, 1907)	2354294	Ctenobrycon alleni (Eigenmann & McAtee, 1907)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Ctenobrycon	2354286	Ctenobrycon alleni	2354294	NE
2354627	Hyphessobrycon elachys Weitzman, 1984	2354627	Hyphessobrycon elachys Weitzman, 1984	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Hyphessobrycon	2354506	Hyphessobrycon elachys	2354627	NE
2408301	Citharichthys Bleeker, 1862	2408301	Citharichthys Bleeker, 1862	6	GENUS	ACCEPTED	Animalia	1	Chordata	44			Pleuronectiformes	588	Paralichthyidae	5082	Citharichthys	2408301			NE
2474585	Laterallus melanophaius (Vieillot, 1819)	2474585	Laterallus melanophaius (Vieillot, 1819)	741	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Laterallus	2474584	Laterallus melanophaius	2474585	LC
2478757	Selenidera culik (Wagler, 1827)	5789359	Selenidera piperivora (Linnaeus, 1758)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Selenidera	2478755	Selenidera piperivora	5789359	LC
2482751	Pitangus lictor (Lichtenstein, 1823)	2482751	Pitangus lictor (Lichtenstein, 1823)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Pitangus	2482750	Pitangus lictor	2482751	LC
2483966	Serpophaga subcristata (Vieillot, 1817)	2483966	Serpophaga subcristata (Vieillot, 1817)	197	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Serpophaga	2483957	Serpophaga subcristata	2483966	LC
2485706	Philydor lichtensteini Cabanis & Heine, 1859	2485706	Philydor lichtensteini Cabanis & Heine, 1859	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Philydor	2485696	Philydor lichtensteini	2485706	LC
2485708	Philydor ruficaudatum (Orbigny & Lafresnaye, 1838)	2485708	Philydor ruficaudatum (Orbigny & Lafresnaye, 1838)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Philydor	2485696	Philydor ruficaudatum	2485708	LC
2485821	Furnarius rufus (Gmelin, 1788)	2485821	Furnarius rufus (Gmelin, 1788)	17947	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Furnarius	2485812	Furnarius rufus	2485821	LC
2490961	Liosceles thoracicus (P.L.Sclater, 1865)	2490961	Liosceles thoracicus (P.L.Sclater, 1865)	345	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhinocryptidae	5281	Liosceles	2490960	Liosceles thoracicus	2490961	LC
4390742	Petalops azureus (Burmeister, 1835)	4390742	Petalops azureus (Burmeister, 1835)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coreidae	9649	Petalops	4390730	Petalops azureus	4390742	NE
4778235	Heterocorixa White, 1879	4778235	Heterocorixa White, 1879	18	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Corixidae	6988	Heterocorixa	4778235			
4995126	Cyclocephala dispar (Herbst, 1790)	4995126	Cyclocephala dispar (Herbst, 1790)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Cyclocephala	8329673	Cyclocephala dispar	4995126	NE
5154250	Heteronotus delineatus Walker	5154250	Heteronotus delineatus Walker	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Membracidae	7889	Heteronotus	2022182	Heteronotus delineatus	5154250	NE
5229801	Myiophobus fasciatus (Statius Muller, 1776)	5229801	Myiophobus fasciatus (Statius Muller, 1776)	786	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiophobus	5229779	Myiophobus fasciatus	5229801	LC
5230623	Conirostrum speciosum amazonum (Hellmayr, 1917)	5230623	Conirostrum speciosum amazonum (Hellmayr, 1917)	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Conirostrum	8406176	Conirostrum speciosum	5230621	
6093199	Setophaga fusca (Statius Müller, 1776)	6093199	Setophaga fusca (Statius Müller, 1776)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga fusca	6093199	LC
6172926	Geothlypis aequinoctialis velata (Vieillot, 1809)	6100791	Geothlypis velata (Vieillot, 1809)	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis velata	6100791	
6178741	Chalcostigma stanleyi stanleyi	6178741	Chalcostigma stanleyi stanleyi	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Chalcostigma	2476799	Chalcostigma stanleyi	2476800	
6932870	Caenis chamie Alba-Tercedor & Mosquera, 1999	6932870	Caenis chamie Alba-Tercedor & Mosquera, 1999	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Caenidae	7869	Caenis	1408104	Caenis chamie	6932870	NE
7060957	Tyrannus savana savana	7060957	Tyrannus savana savana	26	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus savana	5229693	
7192522	Pteroglossus inscriptus inscriptus	7192522	Pteroglossus inscriptus inscriptus	21	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Pteroglossus	2478813	Pteroglossus inscriptus	2478814	
7192998	Ituglanis ina Wosiacki, Dutra & Mendonça, 2012	7192998	Ituglanis ina Wosiacki, Dutra & Mendonça, 2012	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Trichomycteridae	9230	Ituglanis	2342894	Ituglanis ina	7192998	LC
7341786	Thamnomanes ardesiacus ardesiacus	7341786	Thamnomanes ardesiacus ardesiacus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnomanes	2490215	Thamnomanes ardesiacus	2490218	
7401343	Zophobas Dejean, 1834	7401343	Zophobas Dejean, 1834	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Zophobas	7401343			
7514491	Lachnomyrmex nordestinus Feitosa & Brandao	7514491	Lachnomyrmex nordestinus Feitosa & Brandao	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lachnomyrmex	5036015	Lachnomyrmex nordestinus	7514491	NE
7926461	Eupsittula pertinax (Linnaeus, 1758)	2479127	Aratinga pertinax (Linnaeus, 1758)	1223	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga pertinax	2479127	LC
9322765	Curculionichthys itaim Roxo, Dias, Silva & Oliveira, 2017	9322765	Curculionichthys itaim Roxo, Dias, Silva & Oliveira, 2017	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Curculionichthys	8936108	Curculionichthys itaim	9322765	NE
9368786	Cernotina waorani Camargos, Ríos-Touma & Holzenthal, 2017	9368786	Cernotina waorani Camargos, Ríos-Touma & Holzenthal, 2017	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Polycentropodidae	4400	Cernotina	1437596	Cernotina waorani	9368786	NE
9444999	Curculionichthys tukana Roxo, Dias, Silva & Oliveira, 2017	9444999	Curculionichthys tukana Roxo, Dias, Silva & Oliveira, 2017	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Curculionichthys	8936108	Curculionichthys tukana	9444999	NE
9991440	BOLD:AAC8228	9991440	BOLD:AAC8228	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233					
10076727	BOLD:ADE5808	10076727	BOLD:ADE5808	130	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciaridae	3525					
10133057	Smicridea caatinga Alves, Santos & Nessimian, 2018	10133057	Smicridea caatinga Alves, Santos & Nessimian, 2018	73	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Hydropsychidae	7966	Smicridea	1440004	Smicridea caatinga	10133057	NE
10243525	BOLD:AAO7433	10243525	BOLD:AAO7433	9	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Anostomidae	7200	Schizodon	2355480			
10315470	BOLD:ACO1224	10315470	BOLD:ACO1224	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10413166	BOLD:AAF3209	10413166	BOLD:AAF3209	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Jacamerops	2475079	Jacamerops aureus	2475080	
10443985	BOLD:ADE8570	10443985	BOLD:ADE8570	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
10445007	BOLD:AAC6671	10445007	BOLD:AAC6671	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga aurea	2479121	
10726260	BOLD:ADE7635	10726260	BOLD:ADE7635	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Milichiidae	9496	Paramyia	1673511			
10807965	BOLD:ADE6659	10807965	BOLD:ADE6659	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aleyrodidae	4304					
10813857	BOLD:ADE5570	10813857	BOLD:ADE5570	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
10815034	Proseicela egensis	10815034	Proseicela egensis	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Proseicela	7858576	Proseicela egensis	10815034	NE
10836609	BOLD:ADE8049	10836609	BOLD:ADE8049	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Clusiidae	7290					
10859387	BOLD:AEB4160	10859387	BOLD:AEB4160	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Heptapterus	2342005			
10884036	BOLD:ADD8811	10884036	BOLD:ADD8811	16	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Bryconidae	6880497	Brycon	2353451			
10905581	Vireo chivi solimoensis Todd, 1931	6090418	Vireo olivaceus chivi (Vieillot, 1817)	11	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo olivaceus	2487430	
11201539	Alepia busckana (Dyar, 1926)	11201539	Alepia busckana (Dyar, 1926)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Alepia	1641685	Alepia busckana	11201539	NE
12182325	BOLD:AEU8051	12182325	BOLD:AEU8051	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
12214939	BOLD:AEU6578	12214939	BOLD:AEU6578	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780					
12216398	BOLD:AEV1945	12216398	BOLD:AEV1945	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12263573	BOLD:AEV7958	12263573	BOLD:AEV7958	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
1034078	Hemiosus Sharp, 1882	1034078	Hemiosus Sharp, 1882	16	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Hydrophilidae	7830	Hemiosus	1034078			
1226017	Rytonia nitens Hustache, 1951	1226017	Rytonia nitens Hustache, 1951	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Rytonia	1226015	Rytonia nitens	1226017	NE
1422491	Leptagrion Selys, 1876	1422491	Leptagrion Selys, 1876	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Leptagrion	1422491			NE
1430816	Chimarra akantha Blahnik, 1997	1430816	Chimarra akantha Blahnik, 1997	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Philopotamidae	7973	Chimarra	1430802	Chimarra akantha	1430816	NE
1482436	Oxysarcodexia timida (Aldrich, 1916)	1482436	Oxysarcodexia timida (Aldrich, 1916)	89	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sarcophagidae	9508	Oxysarcodexia	1482311	Oxysarcodexia timida	1482436	NE
1621625	Hexachaeta socialis (Wiedemann, 1830)	1621625	Hexachaeta socialis (Wiedemann, 1830)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tephritidae	3520	Hexachaeta	1621612	Hexachaeta socialis	1621625	NE
2029306	Xenocoelidiana ornata Marques-Costa & Cavichioli, 2006	2029306	Xenocoelidiana ornata Marques-Costa & Cavichioli, 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Xenocoelidiana	2029305	Xenocoelidiana ornata	2029306	NE
2078963	Thyanta Stål, 1860	2078963	Thyanta Stål, 1860	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Thyanta	2078963			
2340572	Pseudobunocephalus rugosus (Eigenmann & Kennedy, 1903)	2340572	Pseudobunocephalus rugosus (Eigenmann & Kennedy, 1903)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Aspredinidae	4513	Pseudobunocephalus	2340570	Pseudobunocephalus rugosus	2340572	LC
2343888	Platydoras armatulus (Valenciennes, 1840)	2343888	Platydoras armatulus (Valenciennes, 1840)	114	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Doradidae	5150	Platydoras	2343879	Platydoras armatulus	2343888	NE
2344590	Tetranematichthys quadrifilis (Kner, 1858)	2344590	Tetranematichthys quadrifilis (Kner, 1858)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Auchenipteridae	8640	Tetranematichthys	2344588	Tetranematichthys quadrifilis	2344590	LC
2344636	Tatia caxiuanensis Sarmento-Soares & Martins-Pinheiro, 2008	2344636	Tatia caxiuanensis Sarmento-Soares & Martins-Pinheiro, 2008	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Auchenipteridae	8640	Tatia	2344634	Tatia caxiuanensis	2344636	LC
2352426	Elachocharax mitopterus Weitzman, 1986	2352426	Elachocharax mitopterus Weitzman, 1986	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Crenuchidae	2977	Elachocharax	2352422	Elachocharax mitopterus	2352426	NE
2354796	Apareiodon guyanensis (Géry, 1960)	7686787	Parodon guyanensis Géry, 1960	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Parodontidae	7330	Parodon	2354786	Parodon guyanensis	7686787	NE
2355339	Leporinus reticulatus Britski & Garavello, 1993	2355339	Leporinus reticulatus Britski & Garavello, 1993	119	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Anostomidae	7200	Leporinus	2352324	Leporinus reticulatus	2355339	LC
2386399	Dormitator Gill, 1861	2386399	Dormitator Gill, 1861	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Eleotridae	4268	Dormitator	2386399			NE
2401804	Hypopomus brevirostris (Steindachner, 1868)	2401803	Brachyhypopomus brevirostris (Steindachner, 1868)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44			Gymnotiformes	1165	Hypopomidae	7670	Brachyhypopomus	2401789	Brachyhypopomus brevirostris	2401803	NE
2414296	Jurengraulis juruensis (Boulenger, 1898)	2414296	Jurengraulis juruensis (Boulenger, 1898)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Clupeiformes	538	Engraulidae	7334	Jurengraulis	2414295	Jurengraulis juruensis	2414296	LC
2419573	Dasyatis guttatus (Bloch & Schneider, 1801)	9424579	Hypanus guttatus (Bloch & Schneider, 1801)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Elasmobranchii	121	Myliobatiformes	8214029	Dasyatidae	2195	Hypanus	4853261	Hypanus guttatus	9424579	NT
2480597	Accipiter poliogaster (Temminck, 1824)	2480597	Accipiter poliogaster (Temminck, 1824)	104	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter poliogaster	2480597	NT
2483680	Onychorhynchus coronatus (Statius Muller, 1776)	2483680	Onychorhynchus coronatus (Statius Muller, 1776)	1207	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Onychorhynchus	2483679	Onychorhynchus coronatus	2483680	LC
2485086	Anumbius annumbi (Vieillot, 1817)	2485086	Anumbius annumbi (Vieillot, 1817)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Anumbius	2485085	Anumbius annumbi	2485086	LC
2489756	Basileuterus flaveolus (S.F.Baird, 1865)	8082419	Myiothlypis flaveola S.F.Baird, 1865	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Myiothlypis	7341612	Myiothlypis flaveola	8082419	LC
2490180	Myrmotherula ornata (P.L.Sclater, 1853)	7341734	Epinecrophylla ornata (P.L.Sclater, 1853)	22	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Epinecrophylla	7341726	Epinecrophylla ornata	7341734	NE
2492239	Oryzoborus Cabanis, 1851	2491308	Sporophila Cabanis, 1844	1	GENUS	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308			
4390622	Melucha chapadana Brailovsky, 1993	4390622	Melucha chapadana Brailovsky, 1993	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coreidae	9649	Melucha	4390614	Melucha chapadana	4390622	NE
4995809	Strategus validus (Fabricius, 1775)	4995809	Strategus validus (Fabricius, 1775)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Strategus	7756219	Strategus validus	4995809	NE
5053961	Macronema lachlani Banks, 1924	5053961	Macronema lachlani Banks, 1924	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Hydropsychidae	7966	Macronema	1437176	Macronema lachlani	5053961	NE
5063973	Lucilia sericata (Meigen, 1826)	5063973	Lucilia sericata (Meigen, 1826)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Calliphoridae	3335	Lucilia	1502875	Lucilia sericata	5063973	NE
5229658	Elaenia dayi Chapman, 1929	5229658	Elaenia dayi Chapman, 1929	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Elaenia	2483089	Elaenia dayi	5229658	LC
5995121	Saprinus semirosus Marseul, 1870	5995121	Saprinus semirosus Marseul, 1870	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Saprinus	1044805	Saprinus semirosus	5995121	NE
6066434	Tigrisoma lineatum marmoratum (Vieillot, 1817)	6066434	Tigrisoma lineatum marmoratum (Vieillot, 1817)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Tigrisoma	2480866	Tigrisoma lineatum	2480869	
6087491	Ramphocaenus melanurus amazonum Hellmayr, 1907	6087491	Ramphocaenus melanurus amazonum Hellmayr, 1907	63	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Ramphocaenus	2487576	Ramphocaenus melanurus	9393917	
6272399	Stolas decemguttata (Sturm, 1828)	6272399	Stolas decemguttata (Sturm, 1828)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Stolas	4734997	Stolas decemguttata	6272399	NE
6933979	Hydrosmilodon gilliesae Thomas & Peru, 2004	6933979	Hydrosmilodon gilliesae Thomas & Peru, 2004	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Leptophlebiidae	7868	Hydrosmilodon	1407474	Hydrosmilodon gilliesae	6933979	NE
7191623	Machaeropterus regulus regulus	7191623	Machaeropterus regulus regulus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Machaeropterus	2487746	Machaeropterus regulus	2487747	
7192363	Cacicus haemorrhous haemorrhous	7192363	Cacicus haemorrhous haemorrhous	14	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Cacicus	2484110	Cacicus haemorrhous	5229828	
7192373	Icterus nigrogularis nigrogularis	7192373	Icterus nigrogularis nigrogularis	24	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus nigrogularis	5229939	
7570017	Pheidole araneoides Wilson, 2003	7570017	Pheidole araneoides Wilson, 2003	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole araneoides	7570017	NE
7695755	Melanopareia bitorquata (d'Orbigny & Lafresnaye, 1837)	6087844	Melanopareia torquata bitorquata (Orbigny & Lafresnaye, 1837)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Melanopareiidae	6100784	Melanopareia	2491014	Melanopareia torquata	2491015	NE
7768905	Micrauchenus lineola (Fabricius, 1787)	7768905	Micrauchenus lineola (Fabricius, 1787)	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Reduviidae	4324	Micrauchenus	4774360	Micrauchenus lineola	7768905	NE
8585763	Operclipygus prominens Caterino & Tishechkin, 2013	8585763	Operclipygus prominens Caterino & Tishechkin, 2013	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Operclipygus	4769614	Operclipygus prominens	8585763	NE
8764935	Montina fenestrata (Stål, 1866)	8764935	Montina fenestrata (Stål, 1866)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Reduviidae	4324	Montina	4774308	Montina fenestrata	8764935	NE
